,n_cylinders,Engine stroke_ four-stroke,Fuel system_reduced_0,Fuel control_Other,Cooling system_Liquid,Cooling system_Air,Cooling system_Oil & air,Transmission type_Chain,Transmission type_Belt,Transmission type_Shaft drive,n_disks_front,abs,has_front_disk,n_pistons_front,n_disks_rear,has_rear_disk,n_pistons_rear,Category,Rear tire_width,Rear tire_height,Rear tire_diameter,Front tire_width,Front tire_height,Front tire_diameter,reartyre_speed,fronttyre_speed,Rear tire_construction_B,Front tire_construction_B,Rear tire_label_format_I,Rear tire_label_format_N,Rear tire_label_format_A,Front tire_label_format_I,Front tire_label_format_N,Front tire_label_format_A
18514,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1.0,1.0,0.0,1.0,Allround,130.0,104.0,431.79999999999995,100.0,90.0,482.59999999999997,130.0,130.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18522,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,150.0,120.0,406.4,130.0,117.0,406.4,210.0,210.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18565,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,2.0,0.0,0.0,1.0,Custom,140.0,126.0,406.4,130.0,117.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18631,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1,2.0,1.0,0.0,2.0,Touring,170.0,119.0,406.4,130.0,117.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18643,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Touring,150.0,135.0,381.0,130.0,117.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18695,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,6.0,1.0,0.0,2.0,Custom,170.0,119.0,406.4,130.0,117.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19076,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Classic,101.6,70.79397691961192,457.2,82.55,68.2154984758894,482.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19097,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,190.0,95.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19149,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,150.0,90.0,431.79999999999995,110.0,77.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19225,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,1.0,Naked bike,150.0,105.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19226,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,1.0,Custom,150.0,105.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19227,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,1.0,Sport,150.0,105.0,431.79999999999995,120.0,84.0,431.79999999999995,240.0,240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19256,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1,1.0,1.0,0.0,1.0,Custom,160.0,128.0,1574.0,100.0,90.0,1856.0,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19266,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0.0,1,2.0,1.0,0.0,2.0,Allround,160.0,96.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19286,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19287,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19288,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19289,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19290,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19291,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19292,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,4.0,1.0,0.0,1.0,Allround,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19308,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,6.0,1.0,0.0,1.0,Sport,170.0,102.0,431.79999999999995,120.0,72.0,431.79999999999995,300.0,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19427,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,76.19999999999999,46.012546578965186,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19428,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Allround,76.19999999999999,48.3850071178889,457.2,69.85,52.81058087648231,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19440,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,76.19999999999999,46.012546578965186,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19441,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,76.19999999999999,46.012546578965186,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19448,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19449,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,76.19999999999999,62.22132670961246,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
19450,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,76.19999999999999,62.22132670961246,457.2,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
19451,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19455,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,Allround,76.19999999999999,48.3850071178889,431.79999999999995,69.85,52.81058087648231,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19456,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,Sport,76.19999999999999,46.012546578965186,431.79999999999995,69.85,51.513860981427506,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19457,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,Allround,76.19999999999999,48.3850071178889,431.79999999999995,69.85,52.81058087648231,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19463,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Scooter,100.0,90.0,355.59999999999997,90.0,81.0,355.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19473,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19476,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,69.85,53.76849342470325,431.79999999999995,63.5,51.4370723901728,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19480,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19483,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,130.0,104.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19518,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,90.0,72.0,406.4,80.0,64.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19519,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,90.0,72.0,406.4,80.0,64.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19528,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,88.89999999999999,53.681304342126055,406.4,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19541,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,Allround,76.19999999999999,48.3850071178889,431.79999999999995,69.85,52.81058087648231,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19543,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,Scooter,69.85,53.76849342470325,431.79999999999995,63.5,51.4370723901728,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19545,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,130.0,91.0,381.0,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19546,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,69.85,53.76849342470325,431.79999999999995,63.5,51.4370723901728,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19547,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,69.85,53.76849342470325,431.79999999999995,63.5,51.4370723901728,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19549,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,69.85,53.76849342470325,431.79999999999995,63.5,51.4370723901728,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19550,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,80.0,72.0,431.79999999999995,70.0,63.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19551,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,130.0,104.0,431.79999999999995,110.0,88.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19552,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Super motard,130.0,104.0,431.79999999999995,110.0,88.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19591,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Allround,88.89999999999999,56.44917497087038,406.4,69.85,52.81058087648231,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19592,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Allround,88.89999999999999,56.44917497087038,406.4,76.19999999999999,57.611542774344336,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19604,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19606,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19608,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19610,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19611,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19612,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19614,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Naked bike,180.0,99.0,431.79999999999995,120.0,84.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19622,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Naked bike,110.0,88.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19624,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Naked bike,110.0,88.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19628,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Sport,100.0,80.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19632,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Sport,120.0,96.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19635,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Allround,110.0,88.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19636,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Naked bike,110.0,88.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19641,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,110.0,88.0,431.79999999999995,90.0,81.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19644,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,130.0,91.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19645,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,130.0,91.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19651,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,130.0,91.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19653,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,130.0,91.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19654,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Naked bike,130.0,91.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19664,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Scooter,140.0,84.0,355.59999999999997,120.0,84.0,355.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19668,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1,1.0,1.0,0.0,1.0,Scooter,140.0,84.0,355.59999999999997,120.0,84.0,355.59999999999997,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19683,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Custom,120.0,108.0,406.4,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19684,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19685,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Sport,82.55,49.84692546054563,457.2,69.85,51.513860981427506,457.2,167.05882352941177,167.05882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19696,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19697,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,104.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19698,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,104.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19699,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19700,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,104.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19701,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19702,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19704,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,104.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19705,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19712,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19714,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19715,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Custom,130.0,117.0,381.0,110.0,99.0,406.4,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19723,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,80.0,72.0,431.79999999999995,70.0,63.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19725,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,80.0,72.0,431.79999999999995,70.0,63.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19727,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,1.0,Scooter,80.0,72.0,431.79999999999995,70.0,63.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
19729,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1,1.0,1.0,0.0,1.0,Offroad,100.0,80.0,431.79999999999995,100.0,80.0,431.79999999999995,167.05882352941177,167.05882352941177,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
