,Year,Displacement (ccm),Power (hp),Torque (Nm),Bore (mm),Stroke (mm),Fuel capacity (lts),Dry weight (kg),Wheelbase (mm),Seat height (mm)
32355,-0.7910468670847578,0.050265337669622275,-0.34268125214462514,-0.09493722775524129,0.4533782334413823,-0.04359449437608105,0.672794445419061,0.4035236358990214,1.3822753296477657,-0.35129391615149136
32356,-0.6395822983232496,0.050265337669622275,-0.34268125214462514,-0.09493722775524129,0.4533782334413823,-0.04359449437608105,0.672794445419061,0.4035236358990214,1.3822753296477657,-0.35129391615149136
32361,0.11774054548429082,0.050265337669622275,-0.35595217986223676,-0.13479335555268662,0.4533782334413823,-0.04359449437608105,0.672794445419061,0.43207788186516183,0.9419324392772275,-0.4967459091087367
32362,0.2692051142457989,0.050265337669622275,-0.35595217986223676,-0.13479335555268662,0.4533782334413823,-0.04359449437608105,0.672794445419061,0.43207788186516183,0.9419324392772275,-0.4967459091087367
32386,-1.2454405733692822,0.39869301218197156,0.8573897828908187,0.5029046892064388,-0.1566189662299084,0.1502384714947711,0.8041279314660672,0.13225829922068727,-0.20295907568617202,0.06082006389403713
32389,-0.7910468670847578,0.39869301218197156,0.8384313147228022,0.5228327531051615,-0.1566189662299084,0.1502384714947711,0.8041279314660672,0.13225829922068727,-0.20295907568617202,0.06082006389403713
32393,0.420669683007307,0.11618408690168835,-0.4697029888703357,0.024631155637094743,0.15392506269365744,0.6405218557563371,-0.6761880755494752,-0.010512930610014886,-0.5392209192418558,-0.21069032295948753
32396,0.420669683007307,0.11618408690168835,-0.4697029888703357,0.024631155637094743,0.15392506269365744,0.6405218557563371,-0.6761880755494752,0.07514980728840641,-0.29102765376027967,-0.011905932584585546
32398,0.7235988205303232,0.11618408690168835,-0.4697029888703357,0.024631155637094743,0.15392506269365744,0.6405218557563371,-0.6761880755494752,0.03231843833919577,-0.2990338881306531,-0.011905932584585546
32403,-0.7910468670847578,-0.30757930101873643,0.4782204195304889,-0.19457754724885465,-0.4338904206259496,-0.9386467191326616,0.3163178404343293,-0.48165798905133206,-0.6993456066493242,0.03657806506782957
32404,-0.6395822983232496,-0.30757930101873643,0.4782204195304889,-0.19457754724885465,-0.4338904206259496,-0.9386467191326616,0.3163178404343293,-0.48165798905133206,-0.6993456066493242,0.03657806506782957
32411,0.11774054548429082,-0.30757930101873643,0.4971788876985053,-0.21450561114757732,-0.4338904206259496,-0.9386467191326616,0.33507976701247333,-0.46738086606826185,-0.5792520910937229,0.03657806506782957
32413,-0.6395822983232496,-0.30757930101873643,0.4971788876985053,-0.19457754724885465,-0.4338904206259496,-0.9386467191326616,0.3163178404343293,-0.48165798905133206,-0.7794079503530584,0.06082006389403713
32419,0.5721342517688152,-0.13807394585056654,0.6867635693786702,-0.03515303605907327,-0.21207325710911665,-0.8759360537038565,0.3163178404343293,-0.49593511203440227,-0.5792520910937229,0.08506206272024469
32423,0.11774054548429082,-0.30757930101873643,0.4971788876985053,-0.21450561114757732,-0.4338904206259496,-0.9386467191326616,0.3163178404343293,-0.46738086606826185,-0.5792520910937229,0.03657806506782957
32429,0.8750633892918314,-0.13807394585056654,0.8194728465547857,0.004703091738372072,-0.21207325710911665,-0.8759360537038565,0.3163178404343293,-0.49593511203440227,-0.61928326294559,0.15778805919886735
32438,0.2692051142457989,0.11618408690168835,-0.4697029888703357,0.024631155637094743,0.15392506269365744,0.6405218557563371,-0.6761880755494752,-0.03621175197954144,-0.5392209192418558,-0.21069032295948753
32439,0.420669683007307,0.11618408690168835,-0.4697029888703357,0.024631155637094743,0.15392506269365744,0.6405218557563371,-0.6761880755494752,-0.03906717657615532,-0.5392209192418558,-0.20584192319424602
32441,0.7235988205303232,0.11618408690168835,-0.2801183071901708,0.024631155637094743,0.15392506269365744,0.6405218557563371,-0.6761880755494752,-0.03906717657615532,-0.5392209192418558,-0.1622063253070724
32515,-1.093976004607774,0.050265337669622275,-0.18532596635008833,-0.13479335555268662,0.4533782334413823,-0.04359449437608105,0.17560339109825113,0.05516183511210803,0.06124665853615094,-0.011905932584585546
32516,-0.9425114358462658,0.050265337669622275,-0.20428443451810482,-0.5134265696284174,0.4533782334413823,-0.04359449437608105,0.17560339109825113,0.05516183511210803,-0.33906505998252023,-0.011905932584585546
32517,-0.7910468670847578,0.050265337669622275,-0.2156595154189146,-0.17464948335013197,0.4533782334413823,-0.04359449437608105,0.05365086834031698,0.0608726843053362,0.06124665853615094,-0.011905932584585546
32518,-0.6395822983232496,0.050265337669622275,-0.20428443451810482,-0.17464948335013197,0.4533782334413823,-0.04359449437608105,0.05365086834031698,0.0608726843053362,0.06124665853615094,0.1335460603726598
32523,0.11774054548429082,0.050265337669622275,-0.20428443451810482,-0.19457754724885465,0.4533782334413823,-0.04359449437608105,0.05365086834031698,0.18936679115296814,0.06124665853615094,0.1335460603726598
32524,0.2692051142457989,0.050265337669622275,-0.20428443451810482,-0.19457754724885465,0.4533782334413823,-0.04359449437608105,0.05365086834031698,0.18936679115296814,0.06124665853615094,0.1335460603726598
32525,0.2692051142457989,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.06082006389403713
32526,0.420669683007307,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.06082006389403713
32527,0.5721342517688152,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.08506206272024469
32528,0.7235988205303232,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.08506206272024469
32529,0.8750633892918314,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.08506206272024469
32530,0.2692051142457989,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.03231843833919577,-0.5392209192418558,0.08506206272024469
32531,0.420669683007307,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.08506206272024469
32532,0.5721342517688152,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.03231843833919577,-0.5392209192418558,0.08506206272024469
32533,0.7235988205303232,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.03231843833919577,-0.5392209192418558,0.08506206272024469
32534,0.8750633892918314,0.6812019374622548,0.3265526741863569,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.07514980728840641,-0.5392209192418558,0.08506206272024469
32535,0.8750633892918314,0.6812019374622548,0.4403034831944559,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,0.03231843833919577,-0.5392209192418558,0.08506206272024469
32537,-1.39690514213079,0.050265337669622275,-0.18532596635008833,-0.13479335555268662,0.4533782334413823,-0.04359449437608105,0.16622242780917978,0.0608726843053362,0.06124665853615094,-0.011905932584585546
32538,-1.2454405733692822,0.050265337669622275,-0.18532596635008833,-0.13479335555268662,0.4533782334413823,-0.04359449437608105,0.05365086834031698,0.0608726843053362,0.06124665853615094,-0.011905932584585546
32539,0.11774054548429082,0.050265337669622275,-0.20428443451810482,-0.19457754724885465,0.4533782334413823,-0.04359449437608105,0.05365086834031698,0.18936679115296814,0.06124665853615094,0.1335460603726598
32540,1.0265279580533395,0.6812019374622548,0.4592619513624724,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,-0.05334429955922554,-0.5392209192418558,0.08506206272024469
32541,1.1779925268148475,0.6812019374622548,0.4403034831944559,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,-0.05334429955922554,-0.5392209192418558,0.08506206272024469
32542,1.1779925268148475,0.6812019374622548,0.4403034831944559,0.6623292003962202,0.8748308441233646,0.6405218557563371,-0.22777803033183933,-0.05334429955922554,-0.5392209192418558,0.08506206272024469
32558,0.11774054548429082,1.4289088930374043,0.11800952433817553,1.339883372952791,1.218647447574456,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32559,0.2692051142457989,1.4289088930374043,0.11800952433817553,1.339883372952791,1.218647447574456,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32560,0.5721342517688152,1.4289088930374043,0.09905105617015904,1.339883372952791,1.218647447574456,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32563,0.2692051142457989,1.621014962227997,0.26967726968230743,1.4395236924464043,1.401646607475843,1.455760506330802,1.1793664630289422,1.6599104584092006,1.0620259548328288,-0.4482619114563216
32564,0.5721342517688152,1.621014962227997,0.26967726968230743,1.4395236924464043,1.401646607475843,1.455760506330802,1.1793664630289422,1.6599104584092006,1.0620259548328288,-0.4482619114563216
32565,0.7235988205303232,1.621014962227997,0.26967726968230743,1.4395236924464043,1.401646607475843,1.455760506330802,1.1793664630289422,1.6599104584092006,1.4623376733515,-0.4482619114563216
32566,0.11774054548429082,1.621014962227997,0.26967726968230743,1.339883372952791,1.401646607475843,1.455760506330802,1.1793664630289422,1.6599104584092006,1.0620259548328288,-0.4482619114563216
32568,0.2692051142457989,1.621014962227997,0.26967726968230743,1.339883372952791,1.401646607475843,1.455760506330802,1.9298435261546925,2.1167783938674476,1.4623376733515,-0.4482619114563216
32569,0.420669683007307,1.621014962227997,0.26967726968230743,1.339883372952791,1.401646607475843,1.455760506330802,1.9298435261546925,2.1167783938674476,1.4623376733515,-0.4482619114563216
32570,0.5721342517688152,1.621014962227997,0.26967726968230743,1.4395236924464043,1.401646607475843,1.455760506330802,1.9298435261546925,2.1167783938674476,1.4623376733515,-0.4482619114563216
32571,0.7235988205303232,1.621014962227997,0.26967726968230743,1.4395236924464043,1.401646607475843,1.455760506330802,1.9298435261546925,2.1167783938674476,1.4623376733515,-0.4482619114563216
32572,0.11774054548429082,1.621014962227997,0.26967726968230743,1.339883372952791,1.401646607475843,1.455760506330802,1.9298435261546925,2.1167783938674476,1.0620259548328288,-0.4482619114563216
32573,0.11774054548429082,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32574,0.2692051142457989,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32584,0.2692051142457989,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32585,0.420669683007307,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32586,0.5721342517688152,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32587,0.7235988205303232,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32588,0.11774054548429082,1.621014962227997,0.3455111423543734,1.5391640119400178,1.401646607475843,1.455760506330802,1.1793664630289422,1.5314163515615686,1.0620259548328288,-0.4482619114563216
32595,-1.39690514213079,0.21977069283779221,0.8573897828908187,0.2637679224217668,-0.1566189662299084,-0.2146235819091856,0.16622242780917978,0.20364391413603836,0.2614025177954865,0.23051405567749003
32598,-0.9425114358462658,0.39869301218197156,0.6488466330426372,-0.09493722775524129,-0.1566189662299084,0.1502384714947711,0.7440897664160071,-0.0419226011727692,0.21336511157324597,0.19657525732079945
32599,-0.7910468670847578,0.39869301218197156,0.6488466330426372,0.4231924336115482,-0.1566189662299084,0.1502384714947711,0.8041279314660672,-0.03906717657615532,0.2213713459436194,0.20627205685128247
32600,-0.6395822983232496,0.39869301218197156,0.6488466330426372,0.38333630581410283,-0.1566189662299084,0.1502384714947711,0.8041279314660672,-0.03906717657615532,0.2213713459436194,0.20627205685128247
32607,0.8750633892918314,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.5891262346789342,0.3014336896473536,0.20627205685128247
32608,0.8750633892918314,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6462347266112151,0.3014336896473536,0.20627205685128247
32612,0.5721342517688152,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6747889725773555,0.3014336896473536,0.20627205685128247
32613,0.7235988205303232,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.5891262346789342,0.3014336896473536,0.20627205685128247
32614,0.8750633892918314,0.7094528299902831,1.1607252735790825,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6747889725773555,0.3014336896473536,0.3032400521561127
32615,1.0265279580533395,0.7094528299902831,1.1607252735790825,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6747889725773555,0.3014336896473536,0.20627205685128247
32616,0.5721342517688152,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.5891262346789342,0.3014336896473536,0.20627205685128247
32617,0.7235988205303232,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6747889725773555,0.3014336896473536,0.20627205685128247
32618,0.8750633892918314,0.7094528299902831,1.1607252735790825,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6747889725773555,0.3014336896473536,0.20627205685128247
32619,1.0265279580533395,0.7094528299902831,1.1607252735790825,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.6747889725773555,0.3014336896473536,0.20627205685128247
32620,0.5721342517688152,0.7094528299902831,1.1228083372430495,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.5891262346789342,0.38149603335108784,0.20627205685128247
32621,0.7235988205303232,0.7094528299902831,1.1607252735790825,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.5891262346789342,0.3014336896473536,0.20627205685128247
32622,0.8750633892918314,0.7094528299902831,1.1607252735790825,0.8616098393834469,0.17610677904534106,0.1502384714947711,0.8041279314660672,0.5891262346789342,0.3014336896473536,0.20627205685128247
